t,XxV,XyV,XzV,qx,qy,qz,qw,ZxW,ZyW,ZzW,ExB,EyB,EzB,eta,E1I,E2I
21.2747,-0.277959,1.63016,0.384296,-0.000869292,-0.0153555,0.0417127,0.999011,-0.139608,1.74562,0,0.0124949,-0.00316795,-0.384296,-0.0294621729280819,394.96,254.618
21.2889,-0.278951,1.63039,0.357243,-0.00477607,-0.011107,0.0464351,0.998848,-0.139656,1.74565,0,0.0116153,-0.00294494,-0.357243,-0.027615092437372,394.96,254.618
21.2996,-0.279613,1.63008,0.346513,-0.00506089,-0.0113328,0.04711,0.998813,-0.139572,1.7456,0,0.0112664,-0.00285649,-0.346513,-0.0268739912490602,394.96,254.618
21.3076,-0.279613,1.63008,0.346513,-0.00506089,-0.0113328,0.04711,0.998813,-0.139572,1.7456,0,0.0112664,-0.00285649,-0.346513,-0.0268739912490602,394.96,254.618
21.3222,-0.280108,1.62965,0.339905,-0.00792918,-0.0179956,0.0507567,0.998517,-0.139575,1.74555,0,0.0110516,-0.00280201,-0.339905,-0.0264150495073696,394.96,254.618
21.3324,-0.280108,1.62965,0.339905,-0.00792918,-0.0179956,0.0507567,0.998517,-0.139575,1.74555,0,0.0110516,-0.00280201,-0.339905,-0.0264150495073696,394.96,254.618
21.3438,-0.280108,1.62965,0.339905,-0.00792918,-0.0179956,0.0507567,0.998517,-0.139575,1.74555,0,0.0110516,-0.00280201,-0.339905,-0.0264150495073696,394.96,254.618
21.3526,-0.280108,1.62965,0.339905,-0.00792918,-0.0179956,0.0507567,0.998517,-0.139575,1.74555,0,0.0110516,-0.00280201,-0.339905,-0.0264150495073696,394.96,254.618
21.3632,-0.280108,1.62965,0.339905,-0.00792918,-0.0179956,0.0507567,0.998517,-0.139575,1.74555,0,0.0110516,-0.00280201,-0.339905,-0.0264150495073696,394.96,254.618
21.3761,-0.280834,1.62922,0.328113,-0.00648399,-0.0141477,0.0500653,0.998625,-0.139578,1.74524,0,0.0106681,-0.0027048,-0.328113,-0.0255915407967913,394.96,254.618
21.39,-0.280834,1.62922,0.328113,-0.00648399,-0.0141477,0.0500653,0.998625,-0.139578,1.74524,0,-0.0508566,0.0302994,-0.328113,0.601530315464098,201.711,150.976
21.3997,-0.280834,1.62922,0.328113,-0.00648399,-0.0141477,0.0500653,0.998625,-0.139578,1.74524,0,-0.0508566,0.0302994,-0.328113,0.601530315464098,201.711,150.976
21.4122,-0.282864,1.6278,0.30582,-0.00746453,-0.0167639,0.0490701,0.998627,-0.139585,1.74507,0,-0.0474013,0.0282408,-0.30582,0.535486098837423,201.711,150.976
21.4257,-0.284328,1.62776,0.298057,-0.00563366,-0.0187754,0.0506989,0.998522,-0.139988,1.74542,0,-0.0461981,0.0275239,-0.298057,0.513522418941551,201.711,150.976
21.4398,-0.285098,1.62687,0.292218,-0.0048227,-0.0156741,0.0485494,0.998686,-0.139993,1.74542,0,-0.045293,0.0269847,-0.292218,0.497356701092261,201.711,150.976
21.4501,-0.285098,1.62687,0.292218,-0.0048227,-0.0156741,0.0485494,0.998686,-0.139993,1.74542,0,-0.045293,0.0269847,-0.292218,0.497356701092261,201.711,150.976
21.4618,-0.285098,1.62687,0.292218,-0.0048227,-0.0156741,0.0485494,0.998686,-0.139993,1.74542,0,-0.045293,0.0269847,-0.292218,0.497356701092261,201.711,150.976
21.4759,-0.286785,1.62613,0.280918,-0.00741476,-0.0155254,0.0491913,0.998641,-0.140125,1.7455,0,-0.0435415,0.0259412,-0.280918,0.466937259724457,201.711,150.976
21.4855,-0.286785,1.62613,0.280918,-0.00741476,-0.0155254,0.0491913,0.998641,-0.140125,1.7455,0,-0.0435415,0.0259412,-0.280918,0.466937259724457,201.711,150.976
21.4951,-0.286785,1.62613,0.280918,-0.00741476,-0.0155254,0.0491913,0.998641,-0.140125,1.7455,0,-0.0435415,0.0259412,-0.280918,0.466937259724457,201.711,150.976
21.5064,-0.289225,1.62525,0.266138,-0.00893365,-0.0164437,0.0520281,0.99847,-0.139959,1.74553,0,-0.0412507,0.0245763,-0.266138,0.428857915021121,201.711,150.976
21.5184,-0.290801,1.6242,0.257956,-0.00837516,-0.0112437,0.047238,0.998785,-0.139959,1.74553,0,-0.0399825,0.0238208,-0.257956,0.408599951490887,201.711,150.976
21.5318,-0.290801,1.6242,0.257956,-0.00837516,-0.0112437,0.047238,0.998785,-0.139556,1.7454,0,-0.0399825,0.0238208,-0.257956,0.408599951490887,201.711,150.976
21.5469,-0.291504,1.62429,0.254817,-0.00908166,-0.0146175,0.0526093,0.998467,-0.139244,1.74526,0,-0.039496,0.0235309,-0.254817,0.400980634285946,201.711,150.976
21.5584,-0.291504,1.62429,0.254817,-0.00908166,-0.0146175,0.0526093,0.998467,-0.139244,1.74526,0,-0.039496,0.0235309,-0.254817,0.400980634285946,201.711,150.976
21.5727,-0.291504,1.62429,0.254817,-0.00908166,-0.0146175,0.0526093,0.998467,-0.139244,1.74526,0,-0.039496,0.0235309,-0.254817,0.400980634285946,201.711,150.976
21.5875,-0.293593,1.62319,0.246737,-0.00871277,-0.0101954,0.0502013,0.998649,-0.13904,1.74536,0,-0.0382436,0.0227848,-0.246737,0.381754890210047,201.711,150.976
21.5986,-0.293593,1.62319,0.246737,-0.00871277,-0.0101954,0.0502013,0.998649,-0.13904,1.74536,0,-0.0382436,0.0227848,-0.246737,0.381754890210047,201.711,150.976
21.6095,-0.293593,1.62319,0.246737,-0.00871277,-0.0101954,0.0502013,0.998649,-0.13904,1.74536,0,-0.0382436,0.0227848,-0.246737,0.381754890210047,201.711,150.976
21.6189,-0.293593,1.62319,0.246737,-0.00871277,-0.0101954,0.0502013,0.998649,-0.13904,1.74536,0,-0.0382436,0.0227848,-0.246737,0.381754890210047,201.711,150.976
21.6333,-0.297414,1.62138,0.231618,-0.00947463,-0.00851565,0.0471608,0.998806,-0.139339,1.74531,0,-0.0359002,0.0213886,-0.231618,0.347242293245036,201.711,150.976
21.6459,-0.297414,1.62138,0.231618,-0.00947463,-0.00851565,0.0471608,0.998806,-0.139339,1.74531,0,-0.0359002,0.0213886,-0.231618,0.347242293245036,201.711,150.976
21.6562,-0.299429,1.62086,0.223635,-0.0104774,-0.0097028,0.0476108,0.998764,-0.13936,1.7453,0,-0.0346629,0.0206514,-0.223635,0.329769217940104,201.711,150.976
21.671,-0.300334,1.62048,0.220259,-0.0102494,-0.00855736,0.04703,0.998804,-0.139596,1.74546,0,-0.0341395,0.0203397,-0.220259,0.322532138418938,201.711,150.976
21.6826,-0.301551,1.61998,0.215312,-0.00974975,-0.00791995,0.0468732,0.998822,-0.139201,1.74524,0,-0.0333728,0.0198829,-0.215312,0.312088535676335,201.711,150.976
21.6965,-0.301551,1.61998,0.215312,-0.00974975,-0.00791995,0.0468732,0.998822,-0.139201,1.74524,0,-0.0522396,0.021755,-0.215312,0.470635091734485,111.405,142.017
21.7062,-0.301551,1.61998,0.215312,-0.00974975,-0.00791995,0.0468732,0.998822,-0.139201,1.74524,0,-0.0522396,0.021755,-0.215312,0.470635091734485,111.405,142.017
21.7165,-0.303562,1.61946,0.20666,-0.00977705,-0.00525625,0.0474746,0.998811,-0.139516,1.74514,0,-0.0501404,0.0208808,-0.20666,0.435644081487365,111.405,142.017
21.7227,-0.303562,1.61946,0.20666,-0.00977705,-0.00525625,0.0474746,0.998811,-0.139516,1.74514,0,-0.0501404,0.0208808,-0.20666,0.435644081487365,111.405,142.017
21.7323,-0.303562,1.61946,0.20666,-0.00977705,-0.00525625,0.0474746,0.998811,-0.139516,1.74514,0,-0.0501404,0.0208808,-0.20666,0.435644081487365,111.405,142.017
21.7447,-0.303562,1.61946,0.20666,-0.00977705,-0.00525625,0.0474746,0.998811,-0.139516,1.74514,0,-0.0501404,0.0208808,-0.20666,0.435644081487365,111.405,142.017
21.7581,-0.305697,1.61872,0.198935,-0.00955919,-0.00789059,0.0473172,0.998803,-0.139284,1.74506,0,-0.0482662,0.0201003,-0.198935,0.40618412303941,111.405,142.017
21.767,-0.305697,1.61872,0.198935,-0.00955919,-0.00789059,0.0473172,0.998803,-0.139284,1.74506,0,-0.0482662,0.0201003,-0.198935,0.40618412303941,111.405,142.017
21.7795,-0.308017,1.61776,0.190643,-0.00838681,-0.00504914,0.0464491,0.998873,-0.139023,1.74518,0,-0.0462543,0.0192624,-0.190643,0.376327885183432,111.405,142.017
21.7911,-0.30873,1.61735,0.187611,-0.00857572,-0.00559851,0.0462566,0.998877,-0.139386,1.74496,0,-0.0455186,0.018956,-0.187611,0.36584734499177,111.405,142.017
21.8021,-0.30873,1.61735,0.187611,-0.00857572,-0.00559851,0.0462566,0.998877,-0.139386,1.74496,0,-0.0455186,0.018956,-0.187611,0.36584734499177,111.405,142.017
21.811,-0.30873,1.61735,0.187611,-0.00857572,-0.00559851,0.0462566,0.998877,-0.139386,1.74496,0,-0.0455186,0.018956,-0.187611,0.36584734499177,111.405,142.017
21.8262,-0.309968,1.61679,0.182136,-0.0100349,-0.00782185,0.0469628,0.998816,-0.138787,1.74492,0,-0.0441904,0.0184029,-0.182136,0.347495940134353,111.405,142.017
21.8369,-0.309968,1.61679,0.182136,-0.0100349,-0.00782185,0.0469628,0.998816,-0.138787,1.74492,0,-0.0441904,0.0184029,-0.182136,0.347495940134353,111.405,142.017
21.8527,-0.309968,1.61679,0.182136,-0.0100349,-0.00782185,0.0469628,0.998816,-0.138787,1.74492,0,-0.0441904,0.0184029,-0.182136,0.347495940134353,111.405,142.017
21.8659,-0.31171,1.61573,0.174178,-0.00807546,-0.00627936,0.0464305,0.998869,-0.13939,1.74518,0,-0.0422596,0.0175989,-0.174178,0.322070768058651,111.405,142.017
21.8749,-0.31171,1.61573,0.174178,-0.00807546,-0.00627936,0.0464305,0.998869,-0.13939,1.74518,0,-0.0422596,0.0175989,-0.174178,0.322070768058651,111.405,142.017
21.8861,-0.31171,1.61573,0.174178,-0.00807546,-0.00627936,0.0464305,0.998869,-0.13939,1.74518,0,-0.0422596,0.0175989,-0.174178,0.322070768058651,111.405,142.017
21.8997,-0.31361,1.6148,0.166202,-0.00756504,-0.00741725,0.0452492,0.99892,-0.139189,1.74526,0,-0.0403244,0.016793,-0.166202,0.297993246723168,111.405,142.017
21.9122,-0.31361,1.6148,0.166202,-0.00756504,-0.00741725,0.0452492,0.99892,-0.139189,1.74526,0,-0.0403244,0.016793,-0.166202,0.297993246723168,111.405,142.017
21.9235,-0.315207,1.61346,0.161034,-0.0125089,-0.0104027,0.0514496,0.998543,-0.139319,1.74532,0,-0.0390705,0.0162708,-0.161034,0.283102379123785,111.405,142.017
21.934,-0.315521,1.61303,0.158551,-0.00791336,-0.0112702,0.0474985,0.998776,-0.139317,1.74542,0,-0.038468,0.0160198,-0.158551,0.276136317953274,111.405,142.017
21.9476,-0.315521,1.61303,0.158551,-0.00791336,-0.0112702,0.0474985,0.998776,-0.139317,1.74542,0,-0.0556069,0.0378733,-0.158551,0.765731088896785,0,0
21.9597,-0.315521,1.61303,0.158551,-0.00791336,-0.0112702,0.0474985,0.998776,-0.139317,1.74542,0,-0.0556069,0.0378733,-0.158551,0.765731088896785,0,0
21.9728,-0.31636,1.61219,0.15555,-0.00643066,-0.00982402,0.0469948,0.998826,-0.139359,1.74529,0,-0.0545545,0.0371565,-0.15555,0.743040585468545,0,0
21.9822,-0.31636,1.61219,0.15555,-0.00643066,-0.00982402,0.0469948,0.998826,-0.139359,1.74529,0,-0.0545545,0.0371565,-0.15555,0.743040585468545,0,0
21.9919,-0.31636,1.61219,0.15555,-0.00643066,-0.00982402,0.0469948,0.998826,-0.139359,1.74529,0,-0.0545545,0.0371565,-0.15555,0.743040585468545,0,0
22.0009,-0.318064,1.61057,0.149209,-0.0105848,-0.00811202,0.0487203,0.998723,-0.139411,1.74529,0,-0.0523306,0.0356419,-0.149209,0.695899883031147,0,0
22.0126,-0.318064,1.61057,0.149209,-0.0105848,-0.00811202,0.0487203,0.998723,-0.139411,1.74529,0,-0.0523306,0.0356419,-0.149209,0.695899883031147,0,0
22.0268,-0.318064,1.61057,0.149209,-0.0105848,-0.00811202,0.0487203,0.998723,-0.139411,1.74529,0,-0.0523306,0.0356419,-0.149209,0.695899883031147,0,0
22.0376,-0.318064,1.61057,0.149209,-0.0105848,-0.00811202,0.0487203,0.998723,-0.139411,1.74529,0,-0.0523306,0.0356419,-0.149209,0.695899883031147,0,0
22.0536,-0.320034,1.60838,0.144325,-0.0123729,-0.00585458,0.0478956,0.998759,-0.139303,1.74498,0,-0.0506176,0.0344751,-0.144325,0.660417512785389,0,0
22.0628,-0.320034,1.60838,0.144325,-0.0123729,-0.00585458,0.0478956,0.998759,-0.139303,1.74498,0,-0.0506176,0.0344751,-0.144325,0.660417512785389,0,0
22.073,-0.321074,1.60695,0.142231,-0.0114709,-0.00576779,0.0485456,0.998738,-0.139348,1.74511,0,-0.0498832,0.0339749,-0.142231,0.64544592133071,0,0
22.0888,-0.322084,1.6061,0.141188,-0.013971,-0.00656845,0.0523116,0.998511,-0.139168,1.74511,0,-0.0495176,0.0337259,-0.141188,0.638048813129536,0,0
22.097,-0.322084,1.6061,0.141188,-0.013971,-0.00656845,0.0523116,0.998511,-0.139168,1.74511,0,-0.0495176,0.0337259,-0.141188,0.638048813129536,0,0
22.1105,-0.322084,1.6061,0.141188,-0.013971,-0.00656845,0.0523116,0.998511,-0.139168,1.74511,0,-0.0495176,0.0337259,-0.141188,0.638048813129536,0,0
22.1234,-0.322084,1.6061,0.141188,-0.013971,-0.00656845,0.0523116,0.998511,-0.139168,1.74511,0,-0.0495176,0.0337259,-0.141188,0.638048813129536,0,0
22.1373,-0.323077,1.60463,0.140548,-0.00805878,-0.0053595,0.0483365,0.998784,-0.139331,1.7451,0,-0.0492931,0.0335731,-0.140548,0.633526722880214,0,0
22.1441,-0.323077,1.60463,0.140548,-0.00805878,-0.0053595,0.0483365,0.998784,-0.139331,1.7451,0,-0.0492931,0.0335731,-0.140548,0.633526722880214,0,0
22.1545,-0.323077,1.60463,0.140548,-0.00805878,-0.0053595,0.0483365,0.998784,-0.139331,1.7451,0,-0.0492931,0.0335731,-0.140548,0.633526722880214,0,0
22.1633,-0.323077,1.60463,0.140548,-0.00805878,-0.0053595,0.0483365,0.998784,-0.139331,1.7451,0,-0.0492931,0.0335731,-0.140548,0.633526722880214,0,0
22.1783,-0.324618,1.6027,0.140892,-0.00916494,-0.00334114,0.0487903,0.998761,-0.139392,1.74512,0,-0.0494138,0.0336552,-0.140892,0.635955464769195,0,0
22.1906,-0.324618,1.6027,0.140892,-0.00916494,-0.00334114,0.0487903,0.998761,-0.139392,1.74512,0,-0.0494138,0.0336552,-0.140892,0.635955464769195,0,0
22.2003,-0.324618,1.6027,0.140892,-0.00916494,-0.00334114,0.0487903,0.998761,-0.139392,1.74512,0,-0.0494138,0.0336552,-0.140892,0.635955464769195,0,0
22.2228,-0.324618,1.6027,0.140892,-0.00916494,-0.00334114,0.0487903,0.998761,-0.139392,1.74512,0,-0.0494138,0.0336552,-0.140892,0.635955464769195,0,0
22.237,-0.326328,1.60061,0.141691,-0.0075683,-0.00484283,0.0490963,0.998754,-0.139337,1.74512,0,-0.0496938,0.033846,-0.141691,0.641610480453813,0,0
22.2491,-0.327213,1.59961,0.142009,-0.00854974,-0.00389966,0.0488599,0.998761,-0.139307,1.7451,0,-0.0498054,0.0339219,-0.142009,0.643868485055362,0,0
22.2634,-0.327698,1.5994,0.142547,-0.00719383,-0.00865093,0.0519664,0.998585,-0.139543,1.74521,0,-0.0499941,0.0340505,-0.142547,0.647698123505793,0,0
22.2717,-0.327698,1.5994,0.142547,-0.00719383,-0.00865093,0.0519664,0.998585,-0.139543,1.74521,0,-0.0499941,0.0340505,-0.142547,0.647698123505793,0,0
22.2828,-0.327698,1.5994,0.142547,-0.00719383,-0.00865093,0.0519664,0.998585,-0.139543,1.74521,0,-0.0499941,0.0340505,-0.142547,0.647698123505793,0,0
22.2933,-0.32848,1.59784,0.14277,-0.00639704,-0.00518739,0.0488664,0.998771,-0.139481,1.74521,0,-0.0500722,0.0341037,-0.14277,0.649285693216718,0,0
22.3063,-0.32848,1.59784,0.14277,-0.00639704,-0.00518739,0.0488664,0.998771,-0.139481,1.74521,0,-0.0500722,0.0341037,-0.14277,0.649285693216718,0,0
22.3177,-0.32848,1.59784,0.14277,-0.00639704,-0.00518739,0.0488664,0.998771,-0.139481,1.74521,0,-0.0500722,0.0341037,-0.14277,0.649285693216718,0,0
22.3306,-0.32848,1.59784,0.14277,-0.00639704,-0.00518739,0.0488664,0.998771,-0.139481,1.74521,0,-0.0500722,0.0341037,-0.14277,0.649285693216718,0,0
22.3403,-0.32848,1.59784,0.14277,-0.00639704,-0.00518739,0.0488664,0.998771,-0.139481,1.74521,0,-0.0500722,0.0341037,-0.14277,0.649285693216718,0,0
22.3543,-0.330041,1.59605,0.14397,-0.00789976,-0.00604182,0.0485867,0.998769,-0.139578,1.7455,0,-0.0504933,0.0343905,-0.14397,0.657873961233829,0,0
22.3651,-0.331002,1.59464,0.144642,-0.00869538,-0.0060185,0.047386,0.998821,-0.139685,1.74555,0,-0.0507287,0.0345508,-0.144642,0.66269568095225,0,0
22.3784,-0.331002,1.59464,0.144642,-0.00869538,-0.0060185,0.047386,0.998821,-0.139685,1.74555,0,-0.0507287,0.0345508,-0.144642,0.66269568095225,0,0
22.4011,-0.331364,1.59404,0.144877,-0.00772795,-0.00692719,0.0479254,0.998797,-0.139708,1.74558,0,-0.0508112,0.034607,-0.144877,0.66438936469522,0,0
22.4229,-0.331723,1.59349,0.145292,-0.00822015,-0.00623332,0.0482143,0.998784,-0.139712,1.74559,0,-0.0509569,0.0347063,-0.145292,0.667385641347632,0,0
22.4333,-0.331723,1.59349,0.145292,-0.00822015,-0.00623332,0.0482143,0.998784,-0.139712,1.74559,0,-0.0509569,0.0347063,-0.145292,0.667385641347632,0,0
22.4419,-0.331723,1.59349,0.145292,-0.00822015,-0.00623332,0.0482143,0.998784,-0.139712,1.74559,0,-0.0509569,0.0347063,-0.145292,0.667385641347632,0,0
22.451,-0.331723,1.59349,0.145292,-0.00822015,-0.00623332,0.0482143,0.998784,-0.139712,1.74559,0,-0.0509569,0.0347063,-0.145292,0.667385641347632,0,0
22.4611,-0.332382,1.59212,0.14597,-0.00773849,-0.00593272,0.0464933,0.998871,-0.139525,1.74542,0,-0.0511946,0.0348681,-0.14597,0.672283202473057,0,0
22.4734,-0.332382,1.59212,0.14597,-0.00773849,-0.00593272,0.0464933,0.998871,-0.139525,1.74542,0,-0.0511946,0.0348681,-0.14597,0.672283202473057,0,0
22.4859,-0.332382,1.59212,0.14597,-0.00773849,-0.00593272,0.0464933,0.998871,-0.139525,1.74542,0,-0.0511946,0.0348681,-0.14597,0.672283202473057,0,0
22.4987,-0.333725,1.58983,0.146737,-0.00989414,-0.00644739,0.0482628,0.998765,-0.139546,1.74555,0,-0.0514637,0.0350514,-0.146737,0.677847498518684,0,0
22.5115,-0.333725,1.58983,0.146737,-0.00989414,-0.00644739,0.0482628,0.998765,-0.139546,1.74555,0,-0.0514637,0.0350514,-0.146737,0.677847498518684,0,0
22.5197,-0.333725,1.58983,0.146737,-0.00989414,-0.00644739,0.0482628,0.998765,-0.139546,1.74555,0,-0.0514637,0.0350514,-0.146737,0.677847498518684,0,0
22.5342,-0.334993,1.58786,0.148145,-0.0115678,-0.00573758,0.0466262,0.998829,-0.13965,1.74556,0,-0.0519576,0.0353878,-0.148145,0.688108677195032,0,0
22.547,-0.335359,1.58732,0.148708,-0.0109069,-0.0103281,0.0506354,0.998604,-0.139648,1.74558,0,-0.0521548,0.0355222,-0.148708,0.692224260905223,0,0
22.558,-0.335359,1.58732,0.148708,-0.0109069,-0.0103281,0.0506354,0.998604,-0.139648,1.74558,0,-0.0521548,0.0355222,-0.148708,0.692224260905223,0,0
22.5701,-0.33573,1.58624,0.148774,-0.0111432,-0.00712155,0.0471721,0.998799,-0.13956,1.74557,0,-0.0521779,0.0355379,-0.148774,0.692706398883747,0,0
22.5803,-0.33573,1.58624,0.148774,-0.0111432,-0.00712155,0.0471721,0.998799,-0.13956,1.74557,0,-0.0521779,0.0355379,-0.148774,0.692706398883747,0,0
22.587,-0.33573,1.58624,0.148774,-0.0111432,-0.00712155,0.0471721,0.998799,-0.13956,1.74557,0,-0.0521779,0.0355379,-0.148774,0.692706398883747,0,0
22.601,-0.33573,1.58624,0.148774,-0.0111432,-0.00712155,0.0471721,0.998799,-0.13956,1.74557,0,-0.0521779,0.0355379,-0.148774,0.692706398883747,0,0
22.6114,-0.33573,1.58624,0.148774,-0.0111432,-0.00712155,0.0471721,0.998799,-0.13956,1.74557,0,-0.0521779,0.0355379,-0.148774,0.692706398883747,0,0
22.6326,-0.336863,1.58444,0.150017,-0.0137061,-0.00500505,0.0469118,0.998792,-0.139556,1.74558,0,-0.0526141,0.035835,-0.150017,0.701844426984433,0,0
22.6433,-0.336863,1.58444,0.150017,-0.0137061,-0.00500505,0.0469118,0.998792,-0.139556,1.74558,0,-0.0526141,0.035835,-0.150017,0.701844426984433,0,0
22.652,-0.337828,1.58277,0.148985,-0.0121868,-0.00492628,0.0450502,0.998898,-0.139683,1.74562,0,-0.0522521,0.0355884,-0.148985,0.694256955218306,0,0
22.6629,-0.338182,1.58208,0.147934,-0.0102749,-0.00450437,0.0447601,0.998935,-0.139454,1.74538,0,-0.0518834,0.0353373,-0.147934,0.686563645176212,0,0
22.6787,-0.338396,1.58167,0.147195,-0.00975624,-0.00401114,0.0445932,0.99895,-0.139493,1.74528,0,-0.0516243,0.0351608,-0.147195,0.681177385723413,0,0
22.6905,-0.338396,1.58167,0.147195,-0.00975624,-0.00401114,0.0445932,0.99895,-0.139493,1.74528,0,-0.0516243,0.0351608,-0.147195,0.681177385723413,0,0
22.703,-0.338396,1.58167,0.147195,-0.00975624,-0.00401114,0.0445932,0.99895,-0.139493,1.74528,0,-0.0516243,0.0351608,-0.147195,0.681177385723413,0,0
22.7177,-0.338939,1.58055,0.145304,-0.00895294,-0.00519342,0.0429735,0.999023,-0.139662,1.7456,0,-0.0509612,0.0347092,-0.145304,0.667473727079003,0,0
22.727,-0.338939,1.58055,0.145304,-0.00895294,-0.00519342,0.0429735,0.999023,-0.139662,1.7456,0,-0.0509612,0.0347092,-0.145304,0.667473727079003,0,0
22.7349,-0.338939,1.58055,0.145304,-0.00895294,-0.00519342,0.0429735,0.999023,-0.139662,1.7456,0,-0.0509612,0.0347092,-0.145304,0.667473727079003,0,0
22.7475,-0.338939,1.58055,0.145304,-0.00895294,-0.00519342,0.0429735,0.999023,-0.139662,1.7456,0,-0.0509612,0.0347092,-0.145304,0.667473727079003,0,0
22.7563,-0.338939,1.58055,0.145304,-0.00895294,-0.00519342,0.0429735,0.999023,-0.139662,1.7456,0,-0.0509612,0.0347092,-0.145304,0.667473727079003,0,0
22.7697,-0.339758,1.57941,0.143189,-0.0131339,-0.00243233,0.0437568,0.998953,-0.139542,1.74561,0,-0.0502194,0.0342039,-0.143189,0.65228150288428,0,0
22.7833,-0.340005,1.57795,0.140366,-0.0110423,-0.000497742,0.0401706,0.999132,-0.139996,1.74587,0,-0.0492293,0.0335296,-0.140366,0.632243143336823,0,0
22.7919,-0.340005,1.57795,0.140366,-0.0110423,-0.000497742,0.0401706,0.999132,-0.139996,1.74587,0,-0.0492293,0.0335296,-0.140366,0.632243143336823,0,0
22.8025,-0.340005,1.57795,0.140366,-0.0110423,-0.000497742,0.0401706,0.999132,-0.139996,1.74587,0,-0.0492293,0.0335296,-0.140366,0.632243143336823,0,0
22.8111,-0.340005,1.57795,0.140366,-0.0110423,-0.000497742,0.0401706,0.999132,-0.139996,1.74587,0,-0.0492293,0.0335296,-0.140366,0.632243143336823,0,0
22.8226,-0.340005,1.57795,0.140366,-0.0110423,-0.000497742,0.0401706,0.999132,-0.139996,1.74587,0,-0.0492293,0.0335296,-0.140366,0.632243143336823,0,0
22.8389,-0.340104,1.57749,0.13803,-0.014045,-0.000913517,0.0388309,0.999147,-0.139938,1.74583,0,-0.0484099,0.0329715,-0.13803,0.615870589996945,0,0
22.8481,-0.340104,1.57749,0.13803,-0.014045,-0.000913517,0.0388309,0.999147,-0.139938,1.74583,0,-0.0484099,0.0329715,-0.13803,0.615870589996945,0,0
22.8599,-0.340104,1.57749,0.13803,-0.014045,-0.000913517,0.0388309,0.999147,-0.139938,1.74583,0,-0.0484099,0.0329715,-0.13803,0.615870589996945,0,0
22.869,-0.340141,1.5762,0.131667,-0.0138652,-0.00551701,0.0395606,0.999106,-0.140012,1.74573,0,-0.0461784,0.0314517,-0.131667,0.572299026255639,0,0
22.8806,-0.340141,1.5762,0.131667,-0.0138652,-0.00551701,0.0395606,0.999106,-0.140012,1.74573,0,-0.0461784,0.0314517,-0.131667,0.572299026255639,0,0
22.8951,-0.340222,1.57622,0.128213,-0.0136909,-0.00590534,0.0416856,0.99902,-0.140048,1.74569,0,-0.0449669,0.0306265,-0.128213,0.54928710685719,0,0
22.9082,-0.340289,1.57569,0.124978,-0.0103725,-0.00639167,0.0368201,0.999248,-0.139984,1.74581,0,-0.0438324,0.0298538,-0.124978,0.528162420568612,0,0
22.9184,-0.340289,1.57569,0.124978,-0.0103725,-0.00639167,0.0368201,0.999248,-0.139984,1.74581,0,-0.0438324,0.0298538,-0.124978,0.528162420568612,0,0
22.9305,-0.340289,1.57569,0.124978,-0.0103725,-0.00639167,0.0368201,0.999248,-0.139984,1.74581,0,-0.0438324,0.0298538,-0.124978,0.528162420568612,0,0
22.9404,-0.340099,1.57542,0.121958,-0.0160285,-0.00703033,0.0358624,0.999203,-0.140308,1.74553,0,-0.0427732,0.0291324,-0.121958,0.508816213444103,0,0
22.9525,-0.340099,1.57542,0.121958,-0.0160285,-0.00703033,0.0358624,0.999203,-0.140308,1.74553,0,-0.0427732,0.0291324,-0.121958,0.508816213444103,0,0
22.9656,-0.340099,1.57542,0.121958,-0.0160285,-0.00703033,0.0358624,0.999203,-0.140308,1.74553,0,-0.0427732,0.0291324,-0.121958,0.508816213444103,0,0
22.9805,-0.340099,1.57542,0.121958,-0.0160285,-0.00703033,0.0358624,0.999203,-0.140308,1.74553,0,-0.0427732,0.0291324,-0.121958,0.508816213444103,0,0
22.9949,-0.340128,1.57562,0.114706,-0.0181892,-0.00784409,0.0349129,0.999194,-0.140016,1.74573,0,-0.0402296,0.0274,-0.114706,0.463863760794421,0,0
23.0035,-0.340128,1.57562,0.114706,-0.0181892,-0.00784409,0.0349129,0.999194,-0.140016,1.74573,0,-0.0402296,0.0274,-0.114706,0.463863760794421,0,0
23.0141,-0.340128,1.57562,0.114706,-0.0181892,-0.00784409,0.0349129,0.999194,-0.140016,1.74573,0,-0.0402296,0.0274,-0.114706,0.463863760794421,0,0
23.0222,-0.340128,1.57562,0.114706,-0.0181892,-0.00784409,0.0349129,0.999194,-0.140016,1.74573,0,-0.0402296,0.0274,-0.114706,0.463863760794421,0,0
23.0357,-0.340128,1.57562,0.114706,-0.0181892,-0.00784409,0.0349129,0.999194,-0.140016,1.74573,0,-0.0402296,0.0274,-0.114706,0.463863760794421,0,0
23.048,-0.340695,1.57702,0.106515,-0.013036,-0.00401064,0.0337821,0.999336,-0.140071,1.74581,0,-0.0373569,0.0254434,-0.106515,0.415675353250212,0,0
23.0624,-0.340056,1.57772,0.100651,-0.00661788,-0.003854,0.0322394,0.999451,-0.139954,1.74584,0,-0.0353003,0.0240427,-0.100651,0.382855298983092,0,0
23.0706,-0.340056,1.57772,0.100651,-0.00661788,-0.003854,0.0322394,0.999451,-0.139954,1.74584,0,-0.0353003,0.0240427,-0.100651,0.382855298983092,0,0
